Date,Price,Sign,Difference
2004-11-09,89.419237,+,0.082589
2004-11-10,90.290369,+,0.871133
2004-11-11,90.612863,+,0.322494
2004-11-12,90.055903,-,0.556960
2004-11-15,89.547930,-,0.507973
2004-11-16,89.670560,+,0.122631
2004-11-17,89.436295,-,0.234265
2004-11-18,89.341507,-,0.094789
2004-11-19,89.071471,-,0.270036
2004-11-22,88.718084,-,0.353387
2004-11-23,88.983498,+,0.265414
2004-11-24,89.321799,+,0.338301
2004-11-25,89.823331,+,0.501532
2004-11-26,90.050178,+,0.226847
2004-11-29,89.808833,-,0.241345
2004-11-30,90.340082,+,0.531249
2004-12-01,90.019737,-,0.320345
2004-12-02,89.586062,-,0.433674
2004-12-03,89.733517,+,0.147454
2004-12-06,90.014405,+,0.280889
2004-12-07,90.362627,+,0.348221
2004-12-08,90.430528,+,0.067902
2004-12-09,90.699948,+,0.269419
2004-12-10,90.944035,+,0.244088
2004-12-13,90.572062,-,0.371974
2004-12-14,90.903175,+,0.331114
2004-12-15,91.290407,+,0.387232
2004-12-16,90.685379,-,0.605028
2004-12-17,90.043600,-,0.641779
2004-12-20,90.651411,+,0.607811
2004-12-21,90.794001,+,0.142590
2004-12-22,90.165846,-,0.628155
2004-12-23,90.578256,+,0.412409
2004-12-24,90.736188,+,0.157933
2004-12-27,90.635495,-,0.100694
2004-12-28,90.985040,+,0.349545
2004-12-29,91.248541,+,0.263502
2004-12-30,91.340674,+,0.092132
2004-12-31,90.511375,-,0.829299
2005-01-03,89.898990,-,0.612385
2005-01-04,89.481166,-,0.417824
2005-01-05,88.929675,-,0.551490
2005-01-06,89.237321,+,0.307646
2005-01-07,89.139979,-,0.097342
2005-01-10,88.454328,-,0.685651
2005-01-11,88.364577,-,0.089751
2005-01-12,87.467717,-,0.896860
2005-01-13,87.673622,+,0.205905
2005-01-14,86.708411,-,0.965211
2005-01-17,86.420712,-,0.287699
2005-01-18,86.878766,+,0.458054
2005-01-19,86.909704,+,0.030938
2005-01-20,86.427923,-,0.481782
2005-01-21,86.889161,+,0.461239
2005-01-24,87.002137,+,0.112976
2005-01-25,87.225097,+,0.222960
2005-01-26,86.726862,-,0.498235
2005-01-27,87.134730,+,0.407867
2005-01-28,87.115969,-,0.018761
2005-01-31,87.222904,+,0.106935
2005-02-01,87.110080,-,0.112824
2005-02-02,87.132921,+,0.022841
2005-02-03,86.979401,-,0.153521
2005-02-04,86.402412,-,0.576989
2005-02-07,85.923171,-,0.479241
2005-02-08,86.492207,+,0.569036
2005-02-09,86.581059,+,0.088852
2005-02-10,87.220939,+,0.639880
2005-02-11,87.524918,+,0.303979
2005-02-14,87.616597,+,0.091679
2005-02-15,87.973173,+,0.356576
