Date,Price,Sign,Difference
2005-10-25,28.544562,-,0.072736
2005-10-26,28.522266,-,0.022296
2005-10-27,28.433636,-,0.088630
2005-10-28,28.442083,+,0.008447
2005-10-31,28.545288,+,0.103205
2005-11-01,28.586775,+,0.041487
2005-11-02,28.617412,+,0.030636
2005-11-03,28.554937,-,0.062474
2005-11-04,28.545211,-,0.009727
2005-11-07,28.761840,+,0.216630
2005-11-08,28.911336,+,0.149496
2005-11-09,28.849037,-,0.062299
2005-11-10,28.824180,-,0.024858
2005-11-11,28.878345,+,0.054165
2005-11-14,28.843166,-,0.035179
2005-11-15,28.890032,+,0.046866
2005-11-16,28.871285,-,0.018746
2005-11-17,28.855628,-,0.015658
2005-11-18,28.870622,+,0.014995
2005-11-21,28.740157,-,0.130465
2005-11-22,28.844543,+,0.104386
2005-11-23,28.776325,-,0.068218
2005-11-24,28.760078,-,0.016247
2005-11-25,28.786874,+,0.026796
2005-11-28,28.829098,+,0.042224
2005-11-29,28.746714,-,0.082384
2005-11-30,28.819781,+,0.073067
2005-12-01,28.815666,-,0.004115
2005-12-02,28.987775,+,0.172108
2005-12-05,28.946205,-,0.041569
2005-12-06,28.911992,-,0.034214
2005-12-07,28.982067,+,0.070075
2005-12-08,28.989289,+,0.007223
2005-12-09,28.904540,-,0.084750
2005-12-12,28.752201,-,0.152338
2005-12-13,28.758910,+,0.006709
2005-12-14,28.663062,-,0.095848
2005-12-15,28.669056,+,0.005994
2005-12-16,28.671451,+,0.002395
2005-12-19,28.676630,+,0.005179
2005-12-20,28.700125,+,0.023495
2005-12-21,28.794980,+,0.094854
2005-12-22,28.840298,+,0.045318
2005-12-23,28.788262,-,0.052036
2005-12-27,28.813702,+,0.025440
2005-12-28,28.742867,-,0.070836
2005-12-29,28.800000,+,0.057133
2005-12-30,28.753073,-,0.046927
2006-01-02,28.754439,+,0.001367
2006-01-03,28.749474,-,0.004966
2006-01-04,28.753621,+,0.004147
2006-01-05,28.693746,-,0.059875
2006-01-06,28.710824,+,0.017079
2006-01-09,28.713363,+,0.002539
2006-01-10,28.498011,-,0.215353
2006-01-11,28.469557,-,0.028454
2006-01-12,28.455379,-,0.014178
2006-01-13,28.507351,+,0.051973
2006-01-16,28.285172,-,0.222179
2006-01-17,28.337060,+,0.051888
2006-01-18,28.273814,-,0.063246
2006-01-19,28.287915,+,0.014101
2006-01-20,28.298807,+,0.010892
2006-01-23,27.986479,-,0.312328
2006-01-24,27.982399,-,0.004080
2006-01-25,27.965674,-,0.016725
2006-01-26,27.976987,+,0.011313
2006-01-27,28.054551,+,0.077564
2006-01-30,28.149313,+,0.094762
2006-01-31,28.130054,-,0.019259
2006-02-01,28.142574,+,0.012519
2006-02-02,28.184983,+,0.042409
2006-02-03,28.192521,+,0.007539
2006-02-06,28.249729,+,0.057207
2006-02-07,28.271945,+,0.022216
2006-02-08,28.284232,+,0.012286
2006-02-09,28.266789,-,0.017442
2006-02-10,28.266500,-,0.000290
2006-02-13,28.222325,-,0.044175
2006-02-14,28.206421,-,0.015904
2006-02-15,28.215726,+,0.009305
2006-02-16,28.263619,+,0.047894
2006-02-17,28.247492,-,0.016127
2006-02-20,28.172142,-,0.075350
2006-02-21,28.206786,+,0.034644
2006-02-22,28.228211,+,0.021424
2006-02-23,28.199381,-,0.028829
2006-02-24,28.187626,-,0.011755
2006-02-27,28.126898,-,0.060728
2006-02-28,28.099368,-,0.027530
2006-03-01,28.019073,-,0.080295
2006-03-02,28.033722,+,0.014649
2006-03-03,27.935108,-,0.098614
2006-03-06,27.946243,+,0.011135
2006-03-07,28.041635,+,0.095392
2006-03-08,28.042639,+,0.001004
2006-03-09,28.042785,+,0.000146
2006-03-10,28.039265,-,0.003520
2006-03-13,28.036403,-,0.002862
2006-03-14,28.019752,-,0.016651
2006-03-15,27.825545,-,0.194208
2006-03-16,27.794349,-,0.031195
2006-03-17,27.666803,-,0.127546
2006-03-20,27.662231,-,0.004572
