Date,Price,Sign,Difference
2013-06-19,0.019819,-,0.000160
2013-06-20,0.019891,+,0.000071
2013-06-21,0.019740,-,0.000150
2013-06-24,0.019764,+,0.000023
2013-06-25,0.019717,-,0.000046
2013-06-26,0.019783,+,0.000066
2013-06-27,0.019963,+,0.000179
2013-06-28,0.020007,+,0.000044
2013-07-01,0.019885,-,0.000122
2013-07-02,0.019927,+,0.000043
2013-07-03,0.019703,-,0.000224
2013-07-04,0.019947,+,0.000244
2013-07-05,0.020124,+,0.000177
2013-07-08,0.020153,+,0.000030
2013-07-09,0.020402,+,0.000248
2013-07-10,0.020398,-,0.000004
2013-07-11,0.020284,-,0.000114
2013-07-12,0.020211,-,0.000073
2013-07-15,0.020325,+,0.000114
2013-07-16,0.020423,+,0.000098
2013-07-17,0.020248,-,0.000175
2013-07-18,0.020271,+,0.000022
2013-07-19,0.020254,-,0.000017
2013-07-22,0.020191,-,0.000063
2013-07-23,0.020130,-,0.000061
2013-07-24,0.020154,+,0.000024
2013-07-25,0.020081,-,0.000073
2013-07-26,0.019861,-,0.000220
2013-07-29,0.019823,-,0.000038
2013-07-30,0.019828,+,0.000006
2013-07-31,0.019962,+,0.000133
2013-08-01,0.019883,-,0.000078
2013-08-02,0.019937,+,0.000053
2013-08-05,0.019818,-,0.000118
2013-08-06,0.019814,-,0.000005
2013-08-07,0.019558,-,0.000255
2013-08-08,0.019587,+,0.000029
2013-08-09,0.019576,-,0.000011
2013-08-12,0.019601,+,0.000025
2013-08-13,0.019559,-,0.000042
2013-08-14,0.019463,-,0.000096
2013-08-15,0.019472,+,0.000009
2013-08-16,0.019442,-,0.000029
2013-08-19,0.019393,-,0.000050
2013-08-20,0.019363,-,0.000030
2013-08-21,0.019297,-,0.000066
2013-08-22,0.019356,+,0.000059
2013-08-23,0.019464,+,0.000108
2013-08-26,0.019467,+,0.000003
2013-08-27,0.019445,-,0.000022
2013-08-28,0.019456,+,0.000011
2013-08-29,0.019423,-,0.000033
2013-08-30,0.019406,-,0.000017
2013-09-02,0.019278,-,0.000128
2013-09-03,0.019219,-,0.000059
2013-09-04,0.019177,-,0.000042
2013-09-05,0.019108,-,0.000069
2013-09-06,0.019212,+,0.000104
2013-09-09,0.019162,-,0.000050
2013-09-10,0.019277,+,0.000115
2013-09-11,0.019326,+,0.000049
2013-09-12,0.019339,+,0.000013
2013-09-13,0.019377,+,0.000039
2013-09-16,0.019472,+,0.000094
2013-09-17,0.019460,-,0.000012
2013-09-18,0.019375,-,0.000085
2013-09-19,0.019655,+,0.000279
2013-09-20,0.019567,-,0.000088
2013-09-23,0.019553,-,0.000014
2013-09-24,0.019631,+,0.000078
2013-09-25,0.019454,-,0.000176
2013-09-26,0.019374,-,0.000081
2013-09-27,0.019146,-,0.000228
2013-09-30,0.019077,-,0.000068
2013-10-01,0.019116,+,0.000039
2013-10-02,0.019117,+,0.000001
2013-10-03,0.019212,+,0.000095
2013-10-04,0.019366,+,0.000154
2013-10-07,0.019258,-,0.000108
2013-10-08,0.019262,+,0.000004
2013-10-09,0.019355,+,0.000093
2013-10-10,0.019413,+,0.000058
2013-10-11,0.019416,+,0.000002
2013-10-14,0.019373,-,0.000043
2013-10-15,0.019428,+,0.000054
2013-10-16,0.019357,-,0.000070
2013-10-17,0.019380,+,0.000023
2013-10-18,0.019392,+,0.000012
2013-10-21,0.019405,+,0.000014
2013-10-22,0.019420,+,0.000015
2013-10-23,0.019484,+,0.000065
2013-10-24,0.019511,+,0.000027
2013-10-25,0.019450,-,0.000061
2013-10-28,0.019438,-,0.000012
2013-10-29,0.019420,-,0.000018
2013-10-30,0.019448,+,0.000028
2013-10-31,0.019421,-,0.000027
2013-11-01,0.019411,-,0.000010
2013-11-04,0.019295,-,0.000116
2013-11-05,0.019231,-,0.000065
2013-11-06,0.019206,-,0.000025
2013-11-07,0.019238,+,0.000032
2013-11-08,0.019106,-,0.000131
2013-11-11,0.019130,+,0.000024
2013-11-12,0.019148,+,0.000017
2013-11-13,0.019065,-,0.000083
2013-11-14,0.019030,-,0.000034
2013-11-15,0.019046,+,0.000015
2013-11-18,0.019085,+,0.000039
2013-11-19,0.018987,-,0.000098
2013-11-20,0.018857,-,0.000130
2013-11-21,0.018814,-,0.000043
2013-11-22,0.018836,+,0.000022
2013-11-25,0.018742,-,0.000094
2013-11-26,0.018770,+,0.000028
2013-11-27,0.018577,-,0.000193
2013-11-28,0.018471,-,0.000106
2013-11-29,0.018442,-,0.000029
2013-12-02,0.018395,-,0.000047
2013-12-03,0.018319,-,0.000076
2013-12-04,0.018430,+,0.000111
2013-12-05,0.018517,+,0.000087
2013-12-06,0.018556,+,0.000039
2013-12-09,0.018645,+,0.000089
2013-12-10,0.018589,-,0.000056
2013-12-11,0.018639,+,0.000049
2013-12-12,0.018607,-,0.000032
2013-12-13,0.018709,+,0.000102
2013-12-16,0.018632,-,0.000077
2013-12-17,0.018670,+,0.000038
2013-12-18,0.018543,-,0.000127
2013-12-19,0.018555,+,0.000012
2013-12-20,0.018518,-,0.000037
2013-12-23,0.018658,+,0.000140
2013-12-24,0.018708,+,0.000050
2013-12-27,0.018608,-,0.000100
2013-12-30,0.018517,-,0.000092
2013-12-31,0.018394,-,0.000123
2014-01-02,0.018324,-,0.000070
2014-01-03,0.018397,+,0.000074
2014-01-06,0.018337,-,0.000060
2014-01-07,0.018358,+,0.000021
2014-01-08,0.018393,+,0.000035
2014-01-09,0.018292,-,0.000100
2014-01-10,0.018340,+,0.000048
2014-01-13,0.018368,+,0.000028
2014-01-14,0.018249,-,0.000119
2014-01-15,0.018246,-,0.000003
2014-01-16,0.018320,+,0.000074
2014-01-17,0.018124,-,0.000196
2014-01-20,0.018044,-,0.000080
2014-01-21,0.017927,-,0.000117
2014-01-22,0.017814,-,0.000113
2014-01-23,0.017680,-,0.000134
2014-01-24,0.017596,-,0.000084
2014-01-27,0.017473,-,0.000124
2014-01-28,0.017388,-,0.000085
2014-01-29,0.017226,-,0.000161
2014-01-30,0.017233,+,0.000007
2014-01-31,0.017202,-,0.000032
2014-02-03,0.017397,+,0.000196
2014-02-04,0.017479,+,0.000082
2014-02-05,0.017610,+,0.000131
2014-02-06,0.017637,+,0.000027
2014-02-07,0.017644,+,0.000008
2014-02-10,0.017543,-,0.000101
2014-02-11,0.017487,-,0.000057
2014-02-12,0.017391,-,0.000095
2014-02-13,0.017080,-,0.000312
2014-02-14,0.017061,-,0.000019
2014-02-17,0.017006,-,0.000055
2014-02-18,0.017009,+,0.000004
2014-02-19,0.016790,-,0.000219
2014-02-20,0.016736,-,0.000054
2014-02-21,0.016758,+,0.000022
2014-02-24,0.016885,+,0.000127
2014-02-25,0.016817,-,0.000068
2014-02-26,0.016629,-,0.000188
2014-02-27,0.016605,-,0.000024
2014-02-28,0.016544,-,0.000061
2014-03-03,0.016434,-,0.000110
2014-03-04,0.016575,+,0.000141
2014-03-05,0.016624,+,0.000049
2014-03-06,0.016504,-,0.000120
2014-03-07,0.016406,-,0.000098
2014-03-10,0.016504,+,0.000098
2014-03-11,0.016530,+,0.000027
2014-03-12,0.016487,-,0.000043
2014-03-13,0.016443,-,0.000045
2014-03-14,0.016427,-,0.000015
2014-03-17,0.016494,+,0.000067
2014-03-18,0.016583,+,0.000089
2014-03-19,0.016743,+,0.000160
2014-03-20,0.016790,+,0.000048
2014-03-21,0.016704,-,0.000086
2014-03-24,0.016815,+,0.000111
2014-03-25,0.016932,+,0.000117
2014-03-26,0.017048,+,0.000116
2014-03-27,0.016881,-,0.000168
2014-03-28,0.016825,-,0.000056
2014-03-31,0.016978,+,0.000153
2014-04-01,0.017117,+,0.000139
2014-04-02,0.017004,-,0.000113
2014-04-03,0.016954,-,0.000050
2014-04-04,0.017058,+,0.000103
2014-04-07,0.016880,-,0.000177
2014-04-08,0.016840,-,0.000040
2014-04-09,0.016712,-,0.000129
2014-04-10,0.016811,+,0.000099
2014-04-11,0.016727,-,0.000084
2014-04-14,0.016702,-,0.000025
2014-04-15,0.016594,-,0.000108
2014-04-16,0.016523,-,0.000071
2014-04-17,0.016565,+,0.000042
2014-04-22,0.016614,+,0.000049
2014-04-23,0.016674,+,0.000060
2014-04-24,0.016686,+,0.000012
2014-04-25,0.016514,-,0.000172
2014-04-28,0.016471,-,0.000043
2014-04-29,0.016726,+,0.000255
2014-04-30,0.016638,-,0.000088
2014-05-02,0.016544,-,0.000094
2014-05-05,0.016554,+,0.000010
2014-05-06,0.016615,+,0.000061
2014-05-07,0.016686,+,0.000071
2014-05-08,0.016817,+,0.000132
2014-05-09,0.016841,+,0.000024
2014-05-12,0.016847,+,0.000006
2014-05-13,0.017022,+,0.000175
2014-05-14,0.017157,+,0.000135
2014-05-15,0.017182,+,0.000025
2014-05-16,0.017085,-,0.000097
2014-05-19,0.017197,+,0.000113
2014-05-20,0.017203,+,0.000006
2014-05-21,0.017194,-,0.000009
2014-05-22,0.017289,+,0.000094
2014-05-23,0.017402,+,0.000113
2014-05-26,0.017373,-,0.000029
2014-05-27,0.017276,-,0.000098
2014-05-28,0.017296,+,0.000020
2014-05-29,0.017254,-,0.000042
2014-05-30,0.017187,-,0.000068
2014-06-02,0.017117,-,0.000070
2014-06-03,0.017040,-,0.000077
2014-06-04,0.016962,-,0.000078
2014-06-05,0.017153,+,0.000190
2014-06-06,0.017130,-,0.000023
2014-06-09,0.017353,+,0.000224
2014-06-10,0.017336,-,0.000017
2014-06-11,0.017323,-,0.000013
2014-06-12,0.017306,-,0.000017
2014-06-13,0.017122,-,0.000184
2014-06-16,0.016997,-,0.000125
2014-06-17,0.016940,-,0.000057
2014-06-18,0.017072,+,0.000132
2014-06-19,0.017130,+,0.000057
2014-06-20,0.017079,-,0.000050
2014-06-23,0.017190,+,0.000111
2014-06-24,0.017403,+,0.000213
2014-06-25,0.017445,+,0.000042
2014-06-26,0.017418,-,0.000027
2014-06-27,0.017423,+,0.000005
2014-06-30,0.017282,-,0.000141
2014-07-01,0.017019,-,0.000263
2014-07-02,0.017020,+,0.000001
2014-07-03,0.017054,+,0.000034
2014-07-04,0.016956,-,0.000098
2014-07-07,0.016898,-,0.000058
2014-07-08,0.017067,+,0.000169
2014-07-09,0.017144,+,0.000077
2014-07-10,0.017160,+,0.000015
2014-07-11,0.017105,-,0.000054
2014-07-14,0.017025,-,0.000081
2014-07-15,0.016972,-,0.000053
2014-07-16,0.016977,+,0.000006
2014-07-17,0.016735,-,0.000242
2014-07-18,0.016699,-,0.000036
2014-07-21,0.016674,-,0.000025
2014-07-22,0.016789,+,0.000115
2014-07-23,0.016847,+,0.000058
2014-07-24,0.016816,-,0.000032
2014-07-25,0.016766,-,0.000049
2014-07-28,0.016625,-,0.000141
2014-07-29,0.016559,-,0.000067
2014-07-30,0.016574,+,0.000016
2014-07-31,0.016683,+,0.000109
2014-08-01,0.016598,-,0.000085
2014-08-04,0.016600,+,0.000002
2014-08-05,0.016546,-,0.000053
2014-08-06,0.016398,-,0.000148
2014-08-07,0.016323,-,0.000074
2014-08-08,0.016400,+,0.000077
2014-08-11,0.016515,+,0.000115
2014-08-12,0.016491,-,0.000024
2014-08-13,0.016512,+,0.000021
2014-08-14,0.016688,+,0.000176
2014-08-15,0.016662,-,0.000026
2014-08-18,0.016591,-,0.000071
2014-08-19,0.016616,+,0.000025
2014-08-20,0.016559,-,0.000058
2014-08-21,0.016592,+,0.000033
2014-08-22,0.016656,+,0.000064
2014-08-25,0.016671,+,0.000015
2014-08-26,0.016694,+,0.000023
2014-08-27,0.016716,+,0.000022
2014-08-28,0.016399,-,0.000317
2014-08-29,0.016317,-,0.000082
2014-09-01,0.016134,-,0.000183
2014-09-02,0.016140,+,0.000007
2014-09-03,0.016486,+,0.000346
2014-09-04,0.016455,-,0.000031
2014-09-05,0.016611,+,0.000156
2014-09-08,0.016686,+,0.000076
2014-09-09,0.016728,+,0.000042
2014-09-10,0.016619,-,0.000109
2014-09-11,0.016386,-,0.000234
2014-09-12,0.016256,-,0.000130
2014-09-15,0.016116,-,0.000140
2014-09-16,0.015979,-,0.000138
2014-09-17,0.015960,-,0.000019
2014-09-18,0.015922,-,0.000038
2014-09-19,0.015911,-,0.000012
2014-09-22,0.015882,-,0.000028
2014-09-23,0.015804,-,0.000078
2014-09-24,0.015978,+,0.000174
2014-09-25,0.015942,-,0.000036
2014-09-26,0.015717,-,0.000225
2014-09-29,0.015594,-,0.000123
2014-09-30,0.015619,+,0.000025
2014-10-01,0.015589,-,0.000030
2014-10-02,0.015637,+,0.000048
2014-10-03,0.015648,+,0.000011
2014-10-06,0.015703,+,0.000055
2014-10-07,0.015570,-,0.000133
2014-10-08,0.015556,-,0.000014
2014-10-09,0.015443,-,0.000113
2014-10-10,0.015426,-,0.000016
2014-10-13,0.015360,-,0.000066
2014-10-14,0.015394,+,0.000034
2014-10-15,0.015394,-,0.000000
2014-10-16,0.015209,-,0.000185
2014-10-17,0.015207,-,0.000002
2014-10-20,0.015097,-,0.000110
2014-10-21,0.015087,-,0.000010
2014-10-22,0.015168,+,0.000081
2014-10-23,0.015006,-,0.000162
2014-10-24,0.014844,-,0.000162
2014-10-27,0.014683,-,0.000161
2014-10-28,0.014554,-,0.000128
2014-10-29,0.014485,-,0.000069
2014-10-30,0.014825,+,0.000340
2014-10-31,0.014562,-,0.000264
2014-11-03,0.014430,-,0.000132
2014-11-04,0.014311,-,0.000119
2014-11-05,0.014169,-,0.000141
2014-11-06,0.013650,-,0.000519
2014-11-07,0.013701,+,0.000050
2014-11-10,0.013827,+,0.000126
2014-11-11,0.013513,-,0.000313
2014-11-12,0.013653,+,0.000139
2014-11-13,0.013632,-,0.000020
2014-11-14,0.013504,-,0.000129
2014-11-17,0.013491,-,0.000013
2014-11-18,0.013667,+,0.000176
2014-11-19,0.013590,-,0.000078
2014-11-20,0.013726,+,0.000137
2014-11-21,0.014017,+,0.000291
2014-11-24,0.014157,+,0.000140
2014-11-25,0.014017,-,0.000141
2014-11-26,0.013546,-,0.000471
2014-11-27,0.013500,-,0.000046
2014-11-28,0.012964,-,0.000535
2014-12-01,0.012144,-,0.000821
2014-12-02,0.011976,-,0.000168
2014-12-03,0.012026,+,0.000050
2014-12-04,0.011949,-,0.000077
2014-12-05,0.011881,-,0.000068
2014-12-08,0.011955,+,0.000073
2014-12-09,0.011796,-,0.000159
2014-12-10,0.011739,-,0.000057
2014-12-11,0.011548,-,0.000191
2014-12-12,0.011097,-,0.000451
2014-12-15,0.010614,-,0.000483
2014-12-16,0.008703,-,0.001911
2014-12-17,0.009653,+,0.000950
2014-12-18,0.010419,+,0.000766
2014-12-19,0.010687,+,0.000268
2014-12-22,0.011688,+,0.001000
2014-12-23,0.011753,+,0.000066
2014-12-24,0.011759,+,0.000005
2014-12-29,0.011521,-,0.000237
2014-12-30,0.011316,-,0.000205
2014-12-31,0.010768,-,0.000548
2015-01-02,0.011070,+,0.000302
2015-01-05,0.011120,+,0.000050
2015-01-06,0.010469,-,0.000651
2015-01-07,0.010431,-,0.000038
2015-01-08,0.010793,+,0.000362
2015-01-09,0.010700,-,0.000093
2015-01-12,0.010541,-,0.000158
2015-01-13,0.009969,-,0.000572
2015-01-14,0.009952,-,0.000017
2015-01-15,0.010174,+,0.000222
2015-01-16,0.010094,-,0.000080
2015-01-19,0.010215,+,0.000121
2015-01-20,0.010131,-,0.000084
2015-01-21,0.010077,-,0.000054
2015-01-22,0.010222,+,0.000145
2015-01-23,0.010348,+,0.000126
2015-01-26,0.010143,-,0.000204
2015-01-27,0.009746,-,0.000397
2015-01-28,0.009707,-,0.000039
2015-01-29,0.009553,-,0.000154
2015-01-30,0.009398,-,0.000156
2015-02-02,0.009641,+,0.000244
2015-02-03,0.009945,+,0.000303
2015-02-04,0.009955,+,0.000010
2015-02-05,0.009810,-,0.000145
2015-02-06,0.009723,-,0.000087
2015-02-09,0.009922,+,0.000199
2015-02-10,0.009951,+,0.000029
2015-02-11,0.009906,-,0.000045
2015-02-12,0.009796,-,0.000110
2015-02-13,0.010140,+,0.000344
2015-02-16,0.010383,+,0.000243
2015-02-17,0.010406,+,0.000022
2015-02-18,0.010446,+,0.000040
2015-02-19,0.010435,-,0.000011
2015-02-20,0.010467,+,0.000032
2015-02-23,0.010132,-,0.000335
2015-02-24,0.010283,+,0.000151
2015-02-25,0.010417,+,0.000134
2015-02-26,0.010609,+,0.000192
2015-02-27,0.010517,-,0.000092
2015-03-02,0.010419,-,0.000098
2015-03-03,0.010460,+,0.000041
2015-03-04,0.010576,+,0.000116
2015-03-05,0.010725,+,0.000148
2015-03-06,0.011071,+,0.000346
2015-03-09,0.010878,-,0.000193
2015-03-10,0.010803,-,0.000075
2015-03-11,0.010716,-,0.000087
2015-03-12,0.011043,+,0.000327
2015-03-13,0.011088,+,0.000045
2015-03-16,0.010887,-,0.000201
2015-03-17,0.010949,+,0.000062
2015-03-18,0.011140,+,0.000191
2015-03-19,0.011194,+,0.000054
2015-03-20,0.011174,-,0.000020
2015-03-23,0.011365,+,0.000191
2015-03-24,0.011579,+,0.000214
2015-03-25,0.011770,+,0.000191
2015-03-26,0.011743,-,0.000027
2015-03-27,0.011727,-,0.000016
2015-03-30,0.011714,-,0.000013
2015-03-31,0.011648,-,0.000066
2015-04-01,0.011668,+,0.000020
2015-04-02,0.011833,+,0.000165
2015-04-07,0.012179,+,0.000346
2015-04-08,0.012396,+,0.000217
2015-04-09,0.012979,+,0.000583
2015-04-10,0.013283,+,0.000304
2015-04-13,0.013056,-,0.000226
2015-04-14,0.013137,+,0.000081
2015-04-15,0.013370,+,0.000233
2015-04-16,0.013460,+,0.000089
2015-04-17,0.013111,-,0.000349
2015-04-20,0.012585,-,0.000526
2015-04-21,0.012513,-,0.000072
2015-04-22,0.012547,+,0.000034
2015-04-23,0.012967,+,0.000420
2015-04-24,0.012914,-,0.000053
2015-04-27,0.012824,-,0.000091
2015-04-28,0.012537,-,0.000287
2015-04-29,0.012611,+,0.000074
2015-04-30,0.012606,-,0.000005
2015-05-04,0.012774,+,0.000168
2015-05-05,0.012859,+,0.000085
2015-05-06,0.013150,+,0.000292
2015-05-07,0.013014,-,0.000137
2015-05-08,0.012793,-,0.000221
2015-05-11,0.012543,-,0.000250
2015-05-12,0.012584,+,0.000041
2015-05-13,0.012901,+,0.000317
2015-05-14,0.012672,-,0.000229
2015-05-15,0.012707,+,0.000035
2015-05-18,0.012982,+,0.000275
2015-05-19,0.013076,+,0.000094
2015-05-20,0.012902,-,0.000174
2015-05-21,0.012845,-,0.000058
2015-05-22,0.012781,-,0.000064
2015-05-25,0.012937,+,0.000156
2015-05-26,0.012879,-,0.000059
2015-05-27,0.012533,-,0.000345
2015-05-28,0.012470,-,0.000063
2015-05-29,0.012512,+,0.000042
2015-06-01,0.012346,-,0.000166
2015-06-02,0.012368,+,0.000021
2015-06-03,0.012172,-,0.000196
2015-06-04,0.011829,-,0.000343
2015-06-05,0.011649,-,0.000180
2015-06-08,0.011744,+,0.000094
2015-06-09,0.011705,-,0.000039
2015-06-10,0.011847,+,0.000143
2015-06-11,0.011846,-,0.000001
2015-06-12,0.011721,-,0.000125
2015-06-15,0.011761,+,0.000040
2015-06-16,0.011795,+,0.000034
2015-06-17,0.011747,-,0.000048
2015-06-18,0.011736,-,0.000011
2015-06-19,0.011618,-,0.000118
2015-06-22,0.011720,+,0.000102
2015-06-23,0.011657,-,0.000063
2015-06-24,0.011682,+,0.000025
2015-06-25,0.011638,-,0.000044
2015-06-26,0.011525,-,0.000113
2015-06-29,0.011501,-,0.000023
2015-06-30,0.011409,-,0.000092
2015-07-01,0.011526,+,0.000117
2015-07-02,0.011519,-,0.000007
2015-07-03,0.011478,-,0.000042
2015-07-06,0.011395,-,0.000083
2015-07-07,0.011244,-,0.000151
2015-07-08,0.011395,+,0.000151
2015-07-09,0.011419,+,0.000023
2015-07-10,0.011434,+,0.000016
2015-07-13,0.011349,-,0.000085
2015-07-14,0.011328,-,0.000021
2015-07-15,0.011287,-,0.000041
2015-07-16,0.011275,-,0.000012
2015-07-17,0.011278,+,0.000003
2015-07-20,0.011265,-,0.000013
2015-07-21,0.011284,+,0.000019
2015-07-22,0.011205,-,0.000079
2015-07-23,0.011150,-,0.000055
2015-07-24,0.011059,-,0.000091
2015-07-27,0.010829,-,0.000231
2015-07-28,0.010657,-,0.000171
2015-07-29,0.010736,+,0.000079
2015-07-30,0.010721,-,0.000015
2015-07-31,0.010531,-,0.000190
2015-08-03,0.010247,-,0.000284
2015-08-04,0.010202,-,0.000044
2015-08-05,0.010153,-,0.000050
2015-08-06,0.010041,-,0.000111
2015-08-07,0.010042,+,0.000001
2015-08-10,0.010043,+,0.000000
2015-08-11,0.010010,-,0.000033
2015-08-12,0.009907,-,0.000103
2015-08-13,0.009948,+,0.000041
2015-08-14,0.009862,-,0.000087
2015-08-17,0.009782,-,0.000080
2015-08-18,0.009689,-,0.000093
2015-08-19,0.009715,+,0.000026
2015-08-20,0.009476,-,0.000239
2015-08-21,0.009337,-,0.000139
2015-08-24,0.008966,-,0.000371
2015-08-25,0.009152,+,0.000186
2015-08-26,0.009213,+,0.000061
2015-08-27,0.009621,+,0.000408
2015-08-28,0.009692,+,0.000071
2015-08-31,0.009719,+,0.000027
2015-09-01,0.010040,+,0.000321
2015-09-02,0.009715,-,0.000325
2015-09-03,0.009724,+,0.000009
2015-09-04,0.009733,+,0.000009
2015-09-07,0.009596,-,0.000136
2015-09-08,0.009521,-,0.000075
2015-09-09,0.009568,+,0.000047
2015-09-10,0.009517,-,0.000052
2015-09-11,0.009537,+,0.000020
2015-09-14,0.009589,+,0.000052
2015-09-15,0.009732,+,0.000143
2015-09-16,0.009843,+,0.000111
2015-09-17,0.009778,-,0.000065
2015-09-18,0.009710,-,0.000068
2015-09-21,0.009773,+,0.000063
2015-09-22,0.009764,-,0.000009
2015-09-23,0.009914,+,0.000151
2015-09-24,0.009876,-,0.000038
2015-09-25,0.010038,+,0.000161
2015-09-28,0.010020,-,0.000018
2015-09-29,0.010062,+,0.000042
2015-09-30,0.010083,+,0.000021
2015-10-01,0.010081,-,0.000002
2015-10-02,0.009932,-,0.000150
2015-10-05,0.010118,+,0.000187
2015-10-06,0.010179,+,0.000061
2015-10-07,0.010518,+,0.000339
2015-10-08,0.010473,-,0.000045
2015-10-09,0.010678,+,0.000205
2015-10-12,0.010652,-,0.000027
2015-10-13,0.010475,-,0.000177
2015-10-14,0.010306,-,0.000169
2015-10-15,0.010408,+,0.000101
2015-10-16,0.010469,+,0.000062
2015-10-19,0.010394,-,0.000075
2015-10-20,0.010412,+,0.000019
2015-10-21,0.010301,-,0.000111
2015-10-22,0.010337,+,0.000036
2015-10-23,0.010491,+,0.000153
2015-10-26,0.010441,-,0.000049
2015-10-27,0.010074,-,0.000368
2015-10-28,0.010169,+,0.000095
2015-10-29,0.010228,+,0.000059
2015-10-30,0.010177,-,0.000050
2015-11-02,0.010084,-,0.000093
2015-11-03,0.010255,+,0.000171
2015-11-04,0.010372,+,0.000117
2015-11-05,0.010348,-,0.000024
2015-11-06,0.010357,+,0.000009
2015-11-09,0.010280,-,0.000078
2015-11-10,0.010259,-,0.000021
2015-11-11,0.010219,-,0.000039
2015-11-12,0.009960,-,0.000259
2015-11-13,0.009859,-,0.000101
2015-11-16,0.009971,+,0.000112
2015-11-17,0.010043,+,0.000072
2015-11-18,0.010104,+,0.000061
2015-11-19,0.010082,-,0.000022
2015-11-20,0.010111,+,0.000029
2015-11-23,0.010088,-,0.000023
2015-11-24,0.010025,-,0.000063
2015-11-25,0.010063,+,0.000039
2015-11-26,0.010047,-,0.000017
2015-11-27,0.010042,-,0.000004
2015-11-30,0.010071,+,0.000028
2015-12-01,0.009950,-,0.000121
2015-12-02,0.009934,-,0.000016
2015-12-03,0.009855,-,0.000079
2015-12-04,0.009783,-,0.000073
2015-12-07,0.009617,-,0.000166
2015-12-08,0.009577,-,0.000040
2015-12-09,0.009548,-,0.000029
2015-12-10,0.009597,+,0.000049
2015-12-11,0.009464,-,0.000133
2015-12-14,0.009316,-,0.000148
2015-12-15,0.009358,+,0.000042
2015-12-16,0.009475,+,0.000116
2015-12-17,0.009498,+,0.000023
2015-12-18,0.009425,-,0.000073
2015-12-21,0.009424,-,0.000001
2015-12-22,0.009456,+,0.000032
2015-12-23,0.009503,+,0.000048
2015-12-24,0.009541,+,0.000038
2015-12-28,0.009324,-,0.000217
2015-12-29,0.009317,-,0.000007
2015-12-30,0.009253,-,0.000063
2015-12-31,0.009098,-,0.000156
2016-01-04,0.009264,+,0.000166
2016-01-05,0.009286,+,0.000022
2016-01-06,0.009181,-,0.000105
2016-01-07,0.009116,-,0.000066
2016-01-08,0.009267,+,0.000151
2016-01-11,0.009111,-,0.000156
2016-01-12,0.009080,-,0.000031
2016-01-13,0.009114,+,0.000035
2016-01-14,0.009099,-,0.000016
2016-01-15,0.008991,-,0.000107
2016-01-18,0.008848,-,0.000143
2016-01-19,0.008971,+,0.000123
2016-01-20,0.008730,-,0.000241
2016-01-21,0.008411,-,0.000319
2016-01-22,0.008785,+,0.000374
2016-01-25,0.008820,+,0.000035
2016-01-26,0.008769,-,0.000051
2016-01-27,0.008915,+,0.000145
2016-01-28,0.009129,+,0.000214
2016-01-29,0.009223,+,0.000094
2016-02-01,0.009172,-,0.000051
2016-02-02,0.008783,-,0.000389
2016-02-03,0.008760,-,0.000023
2016-02-04,0.008898,+,0.000138
2016-02-05,0.008950,+,0.000052
2016-02-08,0.008998,+,0.000048
2016-02-09,0.008818,-,0.000180
2016-02-10,0.008732,-,0.000086
2016-02-11,0.008664,-,0.000068
2016-02-12,0.008677,+,0.000014
2016-02-15,0.008944,+,0.000266
2016-02-16,0.008974,+,0.000031
2016-02-17,0.009137,+,0.000163
2016-02-18,0.009241,+,0.000104
2016-02-19,0.009122,-,0.000119
2016-02-22,0.009371,+,0.000249
2016-02-23,0.009419,+,0.000047
2016-02-24,0.009321,-,0.000098
2016-02-25,0.009400,+,0.000079
2016-02-26,0.009482,+,0.000082
2016-02-29,0.009508,+,0.000026
2016-03-01,0.009697,+,0.000189
2016-03-02,0.009667,-,0.000030
2016-03-03,0.009669,+,0.000002
2016-03-04,0.009665,-,0.000004
2016-03-07,0.009837,+,0.000172
2016-03-08,0.009812,-,0.000025
2016-03-09,0.009793,-,0.000019
2016-03-10,0.010038,+,0.000245
2016-03-11,0.010018,-,0.000021
2016-03-14,0.009852,-,0.000165
2016-03-15,0.009953,+,0.000101
2016-03-16,0.010016,+,0.000062
2016-03-17,0.010111,+,0.000096
2016-03-18,0.010237,+,0.000126
2016-03-21,0.010206,-,0.000031
2016-03-22,0.010335,+,0.000129
2016-03-23,0.010414,+,0.000078
2016-03-24,0.010154,-,0.000260
2016-03-29,0.010224,+,0.000070
2016-03-30,0.010234,+,0.000010
2016-03-31,0.010373,+,0.000140
2016-04-01,0.010303,-,0.000071
2016-04-04,0.010335,+,0.000032
2016-04-05,0.010218,-,0.000117
2016-04-06,0.010386,+,0.000168
2016-04-07,0.010434,+,0.000048
2016-04-08,0.010547,+,0.000113
2016-04-11,0.010526,-,0.000021
2016-04-12,0.010559,+,0.000032
2016-04-13,0.010689,+,0.000130
2016-04-14,0.010716,+,0.000027
2016-04-15,0.010608,-,0.000108
2016-04-18,0.010394,-,0.000215
2016-04-19,0.010611,+,0.000218
2016-04-20,0.010597,-,0.000015
2016-04-21,0.010655,+,0.000059
2016-04-22,0.010550,-,0.000105
2016-04-25,0.010398,-,0.000152
2016-04-26,0.010346,-,0.000052
2016-04-27,0.010500,+,0.000155
2016-04-28,0.010587,+,0.000087
2016-04-29,0.010655,+,0.000068
2016-05-02,0.010516,-,0.000139
2016-05-03,0.010280,-,0.000236
2016-05-04,0.010438,+,0.000158
2016-05-05,0.010507,+,0.000069
