Date,Price,Sign,Difference
2005-10-25,50.693859,+,0.123509
2005-10-26,50.595763,-,0.098096
2005-10-27,50.765381,+,0.169618
2005-10-28,50.702012,-,0.063369
2005-10-31,50.720461,+,0.018449
2005-11-01,50.555228,-,0.165233
2005-11-02,50.545696,-,0.009533
2005-11-03,50.693697,+,0.148001
2005-11-04,50.359255,-,0.334442
2005-11-07,50.266795,-,0.092460
2005-11-08,50.206774,-,0.060021
2005-11-09,50.145121,-,0.061653
2005-11-10,50.383415,+,0.238294
2005-11-11,50.184222,-,0.199193
2005-11-14,50.210299,+,0.026077
2005-11-15,50.068330,-,0.141969
2005-11-16,49.804993,-,0.263337
2005-11-17,49.651214,-,0.153779
2005-11-18,49.476156,-,0.175059
2005-11-21,49.428467,-,0.047688
2005-11-22,49.296721,-,0.131746
2005-11-23,49.498978,+,0.202257
2005-11-24,49.583730,+,0.084752
2005-11-25,49.549312,-,0.034417
2005-11-28,49.314369,-,0.234943
2005-11-29,49.541137,+,0.226768
2005-11-30,49.722202,+,0.181065
2005-12-01,49.785231,+,0.063029
2005-12-02,50.050926,+,0.265695
2005-12-05,50.289384,+,0.238458
2005-12-06,50.168618,-,0.120766
2005-12-07,50.137391,-,0.031227
2005-12-08,50.526706,+,0.389315
2005-12-09,50.600119,+,0.073413
2005-12-12,50.848287,+,0.248168
2005-12-13,50.863923,+,0.015636
2005-12-14,50.793159,-,0.070764
2005-12-15,50.834934,+,0.041775
2005-12-16,50.715182,-,0.119752
2005-12-19,50.538552,-,0.176630
2005-12-20,50.591271,+,0.052719
2005-12-21,50.350394,-,0.240877
2005-12-22,50.066079,-,0.284315
2005-12-23,49.956102,-,0.109977
2005-12-27,50.003661,+,0.047559
2005-12-28,49.905289,-,0.098371
2005-12-29,49.478425,-,0.426864
2005-12-30,49.496571,+,0.018146
2006-01-02,49.533867,+,0.037297
2006-01-03,49.676246,+,0.142378
2006-01-04,50.487539,+,0.811293
2006-01-05,50.355691,-,0.131848
2006-01-06,50.406504,+,0.050813
2006-01-09,50.746269,+,0.339765
2006-01-10,50.314649,-,0.431619
2006-01-11,49.991284,-,0.323365
2006-01-12,50.347648,+,0.356364
2006-01-13,50.366892,+,0.019243
2006-01-16,49.980305,-,0.386587
2006-01-17,49.926315,-,0.053990
2006-01-18,49.944639,+,0.018324
2006-01-19,49.650360,-,0.294279
2006-01-20,49.837286,+,0.186926
2006-01-23,49.954929,+,0.117643
2006-01-24,49.927304,-,0.027624
2006-01-25,50.066987,+,0.139683
2006-01-26,49.982505,-,0.084482
2006-01-27,49.880222,-,0.102283
2006-01-30,49.747678,-,0.132544
2006-01-31,49.814409,+,0.066731
2006-02-01,50.000000,+,0.185591
2006-02-02,50.100177,+,0.100177
2006-02-03,50.070682,-,0.029495
2006-02-06,49.533148,-,0.537534
2006-02-07,49.351217,-,0.181931
2006-02-08,49.255211,-,0.096007
2006-02-09,49.180352,-,0.074859
2006-02-10,49.473607,+,0.293256
2006-02-13,49.072254,-,0.401353
2006-02-14,48.935550,-,0.136704
2006-02-15,49.141185,+,0.205635
2006-02-16,48.980636,-,0.160549
2006-02-17,48.998392,+,0.017756
2006-02-20,49.087325,+,0.088933
2006-02-21,49.234716,+,0.147392
2006-02-22,49.093439,-,0.141278
2006-02-23,49.450759,+,0.357320
2006-02-24,49.290019,-,0.160740
2006-02-27,48.947948,-,0.342071
2006-02-28,49.099470,+,0.151522
2006-03-01,49.212460,+,0.112989
2006-03-02,48.922559,-,0.289901
2006-03-03,49.018978,+,0.096419
2006-03-06,48.990518,-,0.028460
2006-03-07,48.710994,-,0.279523
2006-03-08,48.699074,-,0.011920
2006-03-09,48.741616,+,0.042541
2006-03-10,48.703002,-,0.038614
2006-03-13,48.431500,-,0.271502
2006-03-14,48.621015,+,0.189515
2006-03-15,48.553395,-,0.067620
2006-03-16,48.556127,+,0.002731
2006-03-17,48.541397,-,0.014730
2006-03-20,48.545481,+,0.004084
2006-03-21,48.460098,-,0.085383
2006-03-22,48.491467,+,0.031369
2006-03-23,48.393206,-,0.098261
2006-03-24,48.257093,-,0.136112
2006-03-27,48.547145,+,0.290052
2006-03-28,48.511655,-,0.035490
2006-03-29,48.270579,-,0.241076
2006-03-30,48.314138,+,0.043559
2006-03-31,48.170592,-,0.143546
2006-04-03,47.999140,-,0.171452
2006-04-04,48.323906,+,0.324766
2006-04-05,48.237225,-,0.086681
2006-04-06,48.330597,+,0.093372
2006-04-07,48.322205,-,0.008392
2006-04-10,48.339579,+,0.017374
2006-04-11,48.338377,-,0.001202
2006-04-12,48.544784,+,0.206407
2006-04-13,48.552803,+,0.008019
2006-04-18,48.847433,+,0.294630
2006-04-19,49.050409,+,0.202976
2006-04-20,48.963027,-,0.087381
2006-04-21,48.906058,-,0.056969
2006-04-24,49.053331,+,0.147273
2006-04-25,48.999136,-,0.054195
2006-04-26,48.902299,-,0.096837
2006-04-27,48.880425,-,0.021873
