Date,Price,Sign,Difference
1999-01-05,2.263830,-,0.009830
1999-01-06,2.277558,+,0.013728
1999-01-07,2.290147,+,0.012589
1999-01-08,2.274880,-,0.015266
1999-01-11,2.286201,+,0.011321
1999-01-12,2.274554,-,0.011647
1999-01-13,2.248871,-,0.025684
1999-01-14,2.256301,+,0.007431
1999-01-15,2.270777,+,0.014476
1999-01-18,2.282048,+,0.011271
1999-01-19,2.285857,+,0.003810
1999-01-20,2.284574,-,0.001283
1999-01-21,2.282500,-,0.002073
1999-01-22,2.281656,-,0.000844
1999-01-25,2.284447,+,0.002791
1999-01-26,2.296732,+,0.012285
1999-01-27,2.307979,+,0.011248
1999-01-28,2.328089,+,0.020110
1999-01-29,2.333285,+,0.005196
1999-02-01,2.330388,-,0.002897
1999-02-02,2.323171,-,0.007217
1999-02-03,2.306859,-,0.016312
1999-02-04,2.323325,+,0.016465
1999-02-05,2.325635,+,0.002311
1999-02-08,2.325494,-,0.000142
1999-02-09,2.315005,-,0.010489
1999-02-10,2.295513,-,0.019492
1999-02-11,2.289032,-,0.006481
1999-02-12,2.311985,+,0.022953
1999-02-15,2.313270,+,0.001286
1999-02-16,2.330756,+,0.017485
1999-02-17,2.324022,-,0.006734
1999-02-18,2.326008,+,0.001986
1999-02-19,2.337233,+,0.011225
1999-02-22,2.354691,+,0.017458
1999-02-23,2.347557,-,0.007134
1999-02-24,2.315851,-,0.031707
1999-02-25,2.309088,-,0.006762
1999-02-26,2.311945,+,0.002857
1999-03-01,2.332699,+,0.020753
1999-03-02,2.352454,+,0.019755
1999-03-03,2.368883,+,0.016429
1999-03-04,2.349904,-,0.018979
1999-03-05,2.361882,+,0.011978
1999-03-08,2.351387,-,0.010495
1999-03-09,2.358750,+,0.007363
1999-03-10,2.373851,+,0.015101
1999-03-11,2.386017,+,0.012166
1999-03-12,2.389321,+,0.003304
1999-03-15,2.375723,-,0.013598
1999-03-16,2.386245,+,0.010522
1999-03-17,2.370552,-,0.015693
1999-03-18,2.363166,-,0.007386
1999-03-19,2.383125,+,0.019959
1999-03-22,2.391194,+,0.008069
1999-03-23,2.377721,-,0.013472
1999-03-24,2.391102,+,0.013380
1999-03-25,2.391122,+,0.000020
1999-03-26,2.400752,+,0.009630
1999-03-29,2.410128,+,0.009377
1999-03-30,2.403736,-,0.006392
1999-03-31,2.398469,-,0.005267
1999-04-01,2.385202,-,0.013267
1999-04-02,2.376935,-,0.008267
1999-04-05,2.382572,+,0.005638
1999-04-06,2.359817,-,0.022756
1999-04-07,2.355582,-,0.004235
1999-04-08,2.370822,+,0.015240
1999-04-09,2.374777,+,0.003955
1999-04-12,2.384352,+,0.009575
1999-04-13,2.403238,+,0.018886
1999-04-14,2.407680,+,0.004442
1999-04-15,2.399731,-,0.007949
1999-04-16,2.416252,+,0.016521
1999-04-19,2.431673,+,0.015421
1999-04-20,2.434360,+,0.002687
1999-04-21,2.426816,-,0.007544
1999-04-22,2.431283,+,0.004467
1999-04-23,2.433997,+,0.002713
1999-04-26,2.439793,+,0.005796
1999-04-27,2.436162,-,0.003631
1999-04-28,2.443871,+,0.007708
1999-04-29,2.441069,-,0.002801
1999-04-30,2.452138,+,0.011069
1999-05-03,2.451834,-,0.000304
1999-05-04,2.456585,+,0.004751
1999-05-05,2.448260,-,0.008325
1999-05-06,2.435995,-,0.012266
1999-05-07,2.432375,-,0.003619
1999-05-10,2.434131,+,0.001756
1999-05-11,2.429672,-,0.004459
1999-05-12,2.440626,+,0.010954
1999-05-13,2.441006,+,0.000380
1999-05-14,2.426905,-,0.014101
1999-05-17,2.428463,+,0.001558
1999-05-18,2.430674,+,0.002210
1999-05-19,2.438271,+,0.007597
1999-05-20,2.430587,-,0.007684
1999-05-21,2.435668,+,0.005080
1999-05-24,2.421490,-,0.014178
1999-05-25,2.406391,-,0.015099
1999-05-26,2.423860,+,0.017469
1999-05-27,2.433064,+,0.009203
1999-05-28,2.435228,+,0.002164
1999-05-31,2.443746,+,0.008519
1999-06-01,2.448578,+,0.004832
1999-06-02,2.469657,+,0.021079
1999-06-03,2.466398,-,0.003259
1999-06-04,2.476138,+,0.009740
1999-06-07,2.472404,-,0.003734
1999-06-08,2.451687,-,0.020717
1999-06-09,2.439675,-,0.012012
1999-06-10,2.439125,-,0.000550
1999-06-11,2.454657,+,0.015532
1999-06-14,2.464391,+,0.009733
1999-06-15,2.452084,-,0.012306
1999-06-16,2.449155,-,0.002929
1999-06-17,2.465052,+,0.015897
1999-06-18,2.454504,-,0.010548
1999-06-21,2.454196,-,0.000307
1999-06-22,2.454909,+,0.000713
1999-06-23,2.452772,-,0.002137
1999-06-24,2.445584,-,0.007188
1999-06-25,2.431590,-,0.013994
1999-06-28,2.436776,+,0.005186
1999-06-29,2.446822,+,0.010045
1999-06-30,2.443090,-,0.003731
1999-07-01,2.467395,+,0.024305
1999-07-02,2.471530,+,0.004135
1999-07-05,2.473425,+,0.001895
1999-07-06,2.462389,-,0.011036
1999-07-07,2.443090,-,0.019299
1999-07-08,2.449419,+,0.006329
1999-07-09,2.442603,-,0.006816
1999-07-12,2.462387,+,0.019784
1999-07-13,2.451973,-,0.010414
1999-07-14,2.459451,+,0.007478
1999-07-15,2.465070,+,0.005619
1999-07-16,2.467199,+,0.002129
1999-07-19,2.467670,+,0.000471
1999-07-20,2.423391,-,0.044279
1999-07-21,2.413798,-,0.009592
1999-07-22,2.419151,+,0.005353
1999-07-23,2.419807,+,0.000656
1999-07-26,2.386867,-,0.032940
1999-07-27,2.395210,+,0.008343
1999-07-28,2.392040,-,0.003170
1999-07-29,2.397449,+,0.005410
1999-07-30,2.421340,+,0.023890
1999-08-02,2.421939,+,0.000599
1999-08-03,2.427747,+,0.005808
1999-08-04,2.414667,-,0.013080
1999-08-05,2.396702,-,0.017966
1999-08-06,2.408872,+,0.012171
1999-08-09,2.399550,-,0.009322
1999-08-10,2.404658,+,0.005108
1999-08-11,2.419296,+,0.014638
1999-08-12,2.422588,+,0.003292
1999-08-13,2.419550,-,0.003039
1999-08-16,2.432802,+,0.013252
1999-08-17,2.431956,-,0.000846
1999-08-18,2.442953,+,0.010997
1999-08-19,2.440055,-,0.002898
1999-08-20,2.424127,-,0.015927
1999-08-23,2.427508,+,0.003380
1999-08-24,2.434459,+,0.006951
1999-08-25,2.436093,+,0.001634
1999-08-26,2.436873,+,0.000780
1999-08-27,2.430783,-,0.006089
1999-08-30,2.433759,+,0.002975
1999-08-31,2.429309,-,0.004450
1999-09-01,2.427423,-,0.001886
1999-09-02,2.411552,-,0.015871
1999-09-03,2.407145,-,0.004407
1999-09-06,2.418344,+,0.011199
1999-09-07,2.431417,+,0.013073
1999-09-08,2.446909,+,0.015492
1999-09-09,2.456932,+,0.010023
1999-09-10,2.479499,+,0.022566
1999-09-13,2.506009,+,0.026510
1999-09-14,2.480829,-,0.025180
1999-09-15,2.480966,+,0.000137
1999-09-16,2.498753,+,0.017787
1999-09-17,2.498365,-,0.000388
1999-09-20,2.503744,+,0.005379
1999-09-21,2.514178,+,0.010434
1999-09-22,2.494784,-,0.019394
1999-09-23,2.510016,+,0.015231
1999-09-24,2.510511,+,0.000496
1999-09-27,2.531848,+,0.021336
1999-09-28,2.518548,-,0.013300
1999-09-29,2.488802,-,0.029745
1999-09-30,2.465946,-,0.022857
1999-10-01,2.459609,-,0.006337
1999-10-04,2.460195,+,0.000586
1999-10-05,2.467782,+,0.007587
1999-10-06,2.451757,-,0.016025
1999-10-07,2.453621,+,0.001864
1999-10-08,2.473415,+,0.019794
1999-10-11,2.482721,+,0.009306
1999-10-12,2.468648,-,0.014073
1999-10-13,2.440473,-,0.028176
1999-10-14,2.447761,+,0.007289
1999-10-15,2.434729,-,0.013032
1999-10-18,2.440006,+,0.005277
1999-10-19,2.454588,+,0.014581
1999-10-20,2.463158,+,0.008570
1999-10-21,2.470059,+,0.006901
1999-10-22,2.485528,+,0.015469
1999-10-25,2.484067,-,0.001461
1999-10-26,2.493217,+,0.009150
1999-10-27,2.502347,+,0.009130
1999-10-28,2.497740,-,0.004607
1999-10-29,2.507430,+,0.009690
1999-11-01,2.501481,-,0.005949
1999-11-02,2.515042,+,0.013561
1999-11-03,2.527433,+,0.012390
1999-11-04,2.522304,-,0.005129
1999-11-05,2.522589,+,0.000285
1999-11-08,2.510917,-,0.011672
1999-11-09,2.507716,-,0.003201
1999-11-10,2.506079,-,0.001638
1999-11-11,2.507795,+,0.001717
1999-11-12,2.520063,+,0.012267
1999-11-15,2.520326,+,0.000264
1999-11-16,2.519548,-,0.000779
1999-11-17,2.502344,-,0.017204
1999-11-18,2.504299,+,0.001955
1999-11-19,2.523532,+,0.019233
1999-11-22,2.519887,-,0.003645
1999-11-23,2.521897,+,0.002010
1999-11-24,2.526773,+,0.004876
1999-11-25,2.534696,+,0.007923
1999-11-26,2.541184,+,0.006488
1999-11-29,2.545498,+,0.004314
1999-11-30,2.532964,-,0.012533
1999-12-01,2.539181,+,0.006217
1999-12-02,2.542753,+,0.003571
1999-12-03,2.552678,+,0.009925
1999-12-06,2.530745,-,0.021933
1999-12-07,2.538718,+,0.007973
1999-12-08,2.544328,+,0.005610
1999-12-09,2.554065,+,0.009737
1999-12-10,2.558668,+,0.004603
1999-12-13,2.568131,+,0.009463
1999-12-14,2.577152,+,0.009021
1999-12-15,2.563852,-,0.013300
1999-12-16,2.547884,-,0.015968
1999-12-17,2.549388,+,0.001503
1999-12-20,2.548408,-,0.000980
1999-12-21,2.548438,+,0.000031
1999-12-22,2.557173,+,0.008734
1999-12-23,2.555626,-,0.001546
1999-12-24,2.559917,+,0.004291
1999-12-27,2.560396,+,0.000479
1999-12-28,2.569531,+,0.009135
1999-12-29,2.579345,+,0.009814
1999-12-30,2.581792,+,0.002447
2000-01-03,2.568524,-,0.013268
2000-01-04,2.549714,-,0.018810
2000-01-05,2.539532,-,0.010182
2000-01-06,2.549667,+,0.010135
2000-01-07,2.567710,+,0.018043
2000-01-10,2.574652,+,0.006942
2000-01-11,2.574468,-,0.000184
2000-01-12,2.574444,-,0.000024
2000-01-13,2.575699,+,0.001255
2000-01-14,2.592831,+,0.017131
2000-01-17,2.611003,+,0.018173
2000-01-18,2.612731,+,0.001728
2000-01-19,2.611795,-,0.000936
2000-01-20,2.635384,+,0.023589
2000-01-21,2.634059,-,0.001326
2000-01-24,2.661828,+,0.027769
2000-01-25,2.650173,-,0.011655
2000-01-26,2.644568,-,0.005604
2000-01-27,2.646247,+,0.001679
2000-01-28,2.664188,+,0.017940
2000-01-31,2.660989,-,0.003199
2000-02-01,2.670764,+,0.009775
2000-02-02,2.660882,-,0.009882
2000-02-03,2.642622,-,0.018260
2000-02-04,2.595157,-,0.047465
2000-02-07,2.619009,+,0.023851
2000-02-08,2.600129,-,0.018879
2000-02-09,2.608527,+,0.008397
2000-02-10,2.621613,+,0.013086
2000-02-11,2.616688,-,0.004924
2000-02-14,2.590872,-,0.025816
2000-02-15,2.607729,+,0.016856
2000-02-16,2.616414,+,0.008685
2000-02-17,2.605067,-,0.011347
2000-02-18,2.609375,+,0.004308
2000-02-21,2.602013,-,0.007362
2000-02-22,2.581433,-,0.020580
2000-02-23,2.575976,-,0.005457
2000-02-24,2.601972,+,0.025996
2000-02-25,2.612998,+,0.011026
2000-02-28,2.645586,+,0.032589
2000-02-29,2.619335,-,0.026251
2000-03-01,2.623877,+,0.004542
2000-03-02,2.618078,-,0.005799
2000-03-03,2.625960,+,0.007882
2000-03-06,2.630011,+,0.004051
2000-03-07,2.638287,+,0.008276
2000-03-08,2.657786,+,0.019498
2000-03-09,2.639008,-,0.018778
2000-03-10,2.637900,-,0.001108
2000-03-13,2.620892,-,0.017008
2000-03-14,2.631716,+,0.010825
2000-03-15,2.624593,-,0.007124
2000-03-16,2.617709,-,0.006884
2000-03-17,2.623820,+,0.006111
2000-03-20,2.600548,-,0.023272
2000-03-21,2.609456,+,0.008908
2000-03-22,2.627755,+,0.018299
2000-03-23,2.628604,+,0.000849
2000-03-24,2.606051,-,0.022553
2000-03-27,2.613438,+,0.007388
2000-03-28,2.612352,-,0.001086
2000-03-29,2.635279,+,0.022926
2000-03-30,2.647088,+,0.011810
2000-03-31,2.657811,+,0.010723
2000-04-03,2.647667,-,0.010145
2000-04-04,2.648970,+,0.001303
2000-04-05,2.584100,-,0.064870
2000-04-06,2.588477,+,0.004377
2000-04-07,2.600794,+,0.012316
2000-04-10,2.594162,-,0.006632
2000-04-11,2.595871,+,0.001709
2000-04-12,2.607652,+,0.011780
2000-04-13,2.623437,+,0.015786
2000-04-14,2.615858,-,0.007580
2000-04-17,2.603053,-,0.012804
2000-04-18,2.617025,+,0.013971
2000-04-19,2.632124,+,0.015100
2000-04-20,2.650320,+,0.018196
2000-04-25,2.664858,+,0.014537
2000-04-26,2.697958,+,0.033100
2000-04-27,2.701562,+,0.003604
2000-04-28,2.711426,+,0.009864
2000-05-02,2.677021,-,0.034405
2000-05-03,2.698477,+,0.021456
2000-05-04,2.659333,-,0.039144
2000-05-05,2.649366,-,0.009967
2000-05-08,2.648094,-,0.001272
2000-05-09,2.647683,-,0.000412
2000-05-10,2.611111,-,0.036571
2000-05-11,2.571311,-,0.039801
2000-05-12,2.605369,+,0.034059
2000-05-15,2.573036,-,0.032334
2000-05-16,2.568238,-,0.004797
2000-05-17,2.586938,+,0.018700
2000-05-18,2.572280,-,0.014658
2000-05-19,2.590514,+,0.018234
2000-05-22,2.566446,-,0.024068
2000-05-23,2.541375,-,0.025071
2000-05-24,2.537064,-,0.004311
2000-05-25,2.553279,+,0.016215
2000-05-26,2.519246,-,0.034032
2000-05-29,2.519203,-,0.000043
2000-05-30,2.524574,+,0.005371
2000-05-31,2.524659,+,0.000084
2000-06-01,2.522436,-,0.002223
2000-06-02,2.516237,-,0.006198
2000-06-05,2.525522,+,0.009284
2000-06-06,2.512771,-,0.012750
2000-06-07,2.497769,-,0.015002
2000-06-08,2.463280,-,0.034489
2000-06-09,2.481933,+,0.018653
2000-06-12,2.478820,-,0.003114
2000-06-13,2.468878,-,0.009941
2000-06-14,2.444705,-,0.024174
2000-06-15,2.477517,+,0.032813
2000-06-16,2.466582,-,0.010935
2000-06-19,2.450651,-,0.015931
2000-06-20,2.462377,+,0.011726
2000-06-21,2.461075,-,0.001302
2000-06-22,2.474536,+,0.013461
2000-06-23,2.483360,+,0.008824
2000-06-26,2.490426,+,0.007066
2000-06-27,2.465531,-,0.024895
2000-06-28,2.475452,+,0.009921
2000-06-29,2.486495,+,0.011043
2000-06-30,2.463388,-,0.023107
2000-07-03,2.475880,+,0.012492
2000-07-04,2.476160,+,0.000280
2000-07-05,2.460320,-,0.015840
2000-07-06,2.453883,-,0.006437
2000-07-07,2.462249,+,0.008366
2000-07-10,2.461943,-,0.000306
2000-07-11,2.462857,+,0.000914
2000-07-12,2.475758,+,0.012900
2000-07-13,2.495501,+,0.019744
2000-07-14,2.485306,-,0.010195
2000-07-17,2.466507,-,0.018799
2000-07-18,2.483897,+,0.017390
2000-07-19,2.513483,+,0.029586
2000-07-20,2.512247,-,0.001236
2000-07-21,2.507842,-,0.004405
2000-07-24,2.528857,+,0.021016
2000-07-25,2.505725,-,0.023132
2000-07-26,2.507513,+,0.001788
2000-07-27,2.505808,-,0.001705
2000-07-28,2.518049,+,0.012240
2000-07-31,2.504774,-,0.013275
2000-08-01,2.504861,+,0.000086
2000-08-02,2.514895,+,0.010034
2000-08-03,2.541186,+,0.026291
2000-08-04,2.573901,+,0.032715
2000-08-07,2.565318,-,0.008583
2000-08-08,2.575050,+,0.009732
2000-08-09,2.583305,+,0.008255
2000-08-10,2.567132,-,0.016174
2000-08-11,2.562448,-,0.004683
2000-08-14,2.597092,+,0.034644
2000-08-15,2.573197,-,0.023895
2000-08-16,2.576008,+,0.002811
2000-08-17,2.563812,-,0.012196
2000-08-18,2.561404,-,0.002409
2000-08-21,2.577756,+,0.016352
2000-08-22,2.584962,+,0.007206
2000-08-23,2.575908,-,0.009053
2000-08-24,2.544603,-,0.031305
2000-08-25,2.524175,-,0.020428
2000-08-28,2.522386,-,0.001789
2000-08-29,2.516208,-,0.006178
2000-08-30,2.518380,+,0.002172
2000-08-31,2.527397,+,0.009017
2000-09-01,2.526487,-,0.000910
2000-09-04,2.523887,-,0.002600
2000-09-05,2.529393,+,0.005506
2000-09-06,2.543453,+,0.014061
2000-09-07,2.557963,+,0.014509
2000-09-08,2.529393,-,0.028570
2000-09-11,2.516946,-,0.012446
2000-09-12,2.476485,-,0.040461
2000-09-13,2.488766,+,0.012281
2000-09-14,2.488994,+,0.000228
2000-09-15,2.494367,+,0.005373
2000-09-18,2.499180,+,0.004812
2000-09-19,2.498356,-,0.000823
2000-09-20,2.525129,+,0.026773
2000-09-21,2.514990,-,0.010139
2000-09-22,2.526472,+,0.011482
2000-09-25,2.525050,-,0.001422
2000-09-26,2.519575,-,0.005474
2000-09-27,2.523408,+,0.003832
2000-09-28,2.532282,+,0.008874
2000-09-29,2.554047,+,0.021765
2000-10-02,2.543315,-,0.010732
2000-10-03,2.525808,-,0.017507
2000-10-04,2.524571,-,0.001236
2000-10-05,2.526630,+,0.002059
2000-10-06,2.536082,+,0.009452
2000-10-09,2.532967,-,0.003115
2000-10-10,2.535214,+,0.002247
2000-10-11,2.531669,-,0.003545
2000-10-12,2.552778,+,0.021109
2000-10-13,2.567655,+,0.014877
2000-10-16,2.570020,+,0.002365
2000-10-17,2.559749,-,0.010271
2000-10-18,2.568704,+,0.008955
2000-10-19,2.581531,+,0.012827
2000-10-20,2.581962,+,0.000431
2000-10-23,2.606597,+,0.024636
2000-10-24,2.602426,-,0.004171
2000-10-25,2.601802,-,0.000624
2000-10-26,2.598243,-,0.003559
2000-10-27,2.605789,+,0.007546
2000-10-30,2.621301,+,0.015512
2000-10-31,2.618351,-,0.002950
2000-11-01,2.584405,-,0.033946
2000-11-02,2.566823,-,0.017581
2000-11-03,2.544487,-,0.022336
2000-11-06,2.544120,-,0.000367
2000-11-07,2.531448,-,0.012673
2000-11-08,2.530470,-,0.000978
2000-11-09,2.527672,-,0.002798
2000-11-10,2.514111,-,0.013560
2000-11-13,2.529089,+,0.014978
2000-11-14,2.534445,+,0.005356
2000-11-15,2.524954,-,0.009491
2000-11-16,2.537720,+,0.012766
2000-11-17,2.541090,+,0.003370
2000-11-20,2.567758,+,0.026668
2000-11-21,2.549598,-,0.018160
2000-11-22,2.551435,+,0.001837
2000-11-23,2.531833,-,0.019601
2000-11-24,2.536703,+,0.004870
2000-11-27,2.539725,+,0.003022
2000-11-28,2.516697,-,0.023028
2000-11-29,2.493656,-,0.023041
2000-11-30,2.463283,-,0.030373
2000-12-01,2.483019,+,0.019736
2000-12-04,2.471240,-,0.011779
2000-12-05,2.474185,+,0.002945
2000-12-06,2.457087,-,0.017097
2000-12-07,2.447028,-,0.010059
2000-12-08,2.468668,+,0.021640
2000-12-11,2.494793,+,0.026124
2000-12-12,2.480211,-,0.014581
2000-12-13,2.489404,+,0.009193
2000-12-14,2.496683,+,0.007279
2000-12-15,2.477989,-,0.018694
2000-12-18,2.478597,+,0.000608
2000-12-19,2.480896,+,0.002299
2000-12-20,2.456180,-,0.024716
2000-12-21,2.466667,+,0.010487
2000-12-22,2.438321,-,0.028346
2000-12-27,2.437320,-,0.001001
2000-12-28,2.448862,+,0.011542
2000-12-29,2.440635,-,0.008227
2001-01-02,2.409818,-,0.030817
2001-01-03,2.406324,-,0.003494
2001-01-04,2.405469,-,0.000855
2001-01-05,2.408253,+,0.002784
2001-01-08,2.413243,+,0.004989
2001-01-09,2.412417,-,0.000826
2001-01-10,2.416455,+,0.004038
2001-01-11,2.413228,-,0.003227
2001-01-12,2.404806,-,0.008422
2001-01-15,2.414997,+,0.010190
2001-01-16,2.401280,-,0.013717
2001-01-17,2.415017,+,0.013737
2001-01-18,2.393579,-,0.021439
2001-01-19,2.393103,-,0.000475
2001-01-22,2.400626,+,0.007523
2001-01-23,2.397621,-,0.003005
2001-01-24,2.416496,+,0.018875
2001-01-25,2.418623,+,0.002127
2001-01-26,2.419319,+,0.000696
2001-01-29,2.415609,-,0.003710
2001-01-30,2.414100,-,0.001509
2001-01-31,2.403330,-,0.010770
2001-02-01,2.405745,+,0.002415
2001-02-02,2.416248,+,0.010503
2001-02-05,2.408486,-,0.007762
2001-02-06,2.416745,+,0.008259
2001-02-07,2.411028,-,0.005718
2001-02-08,2.409441,-,0.001586
2001-02-09,2.404889,-,0.004553
2001-02-12,2.402157,-,0.002732
2001-02-13,2.410916,+,0.008759
2001-02-14,2.434983,+,0.024067
2001-02-15,2.439083,+,0.004100
2001-02-16,2.445894,+,0.006812
2001-02-19,2.421501,-,0.024394
2001-02-20,2.431264,+,0.009763
2001-02-21,2.424783,-,0.006481
2001-02-22,2.442903,+,0.018120
2001-02-23,2.447566,+,0.004663
2001-02-26,2.441031,-,0.006534
2001-02-27,2.420539,-,0.020493
2001-02-28,2.413653,-,0.006886
2001-03-01,2.410982,-,0.002670
2001-03-02,2.419604,+,0.008621
2001-03-05,2.429068,+,0.009464
2001-03-06,2.431283,+,0.002215
2001-03-07,2.417741,-,0.013541
2001-03-08,2.430328,+,0.012586
2001-03-09,2.420929,-,0.009399
2001-03-12,2.432607,+,0.011679
2001-03-13,2.424539,-,0.008069
2001-03-14,2.436707,+,0.012168
2001-03-15,2.448210,+,0.011503
2001-03-16,2.458327,+,0.010117
2001-03-19,2.440242,-,0.018085
2001-03-20,2.426422,-,0.013820
2001-03-21,2.437311,+,0.010890
2001-03-22,2.442544,+,0.005233
2001-03-23,2.447907,+,0.005362
2001-03-26,2.459958,+,0.012052
2001-03-27,2.459455,-,0.000503
2001-03-28,2.470778,+,0.011323
2001-03-29,2.485036,+,0.014258
2001-03-30,2.466247,-,0.018789
2001-04-02,2.469903,+,0.003656
2001-04-03,2.458467,-,0.011435
2001-04-04,2.427095,-,0.031373
2001-04-05,2.434097,+,0.007002
2001-04-06,2.438308,+,0.004211
2001-04-09,2.449624,+,0.011316
2001-04-10,2.464107,+,0.014484
2001-04-11,2.463829,-,0.000278
2001-04-12,2.459744,-,0.004085
2001-04-17,2.483282,+,0.023538
2001-04-18,2.482943,-,0.000338
2001-04-19,2.477317,-,0.005627
2001-04-20,2.455654,-,0.021663
2001-04-23,2.451329,-,0.004325
2001-04-24,2.450609,-,0.000719
2001-04-25,2.460254,+,0.009644
2001-04-26,2.455011,-,0.005243
2001-04-27,2.458906,+,0.003895
2001-04-30,2.480387,+,0.021481
2001-05-02,2.476466,-,0.003922
2001-05-03,2.478142,+,0.001676
2001-05-04,2.478959,+,0.000817
2001-05-07,2.489032,+,0.010073
2001-05-08,2.492967,+,0.003935
2001-05-09,2.478835,-,0.014132
2001-05-10,2.475333,-,0.003501
2001-05-11,2.483902,+,0.008569
2001-05-14,2.483312,-,0.000591
2001-05-15,2.476799,-,0.006513
2001-05-16,2.475214,-,0.001585
2001-05-17,2.486618,+,0.011404
2001-05-18,2.499756,+,0.013138
2001-05-21,2.514943,+,0.015187
2001-05-22,2.523810,+,0.008867
2001-05-23,2.529236,+,0.005427
2001-05-24,2.512588,-,0.016648
2001-05-25,2.526385,+,0.013797
2001-05-28,2.525132,-,0.001253
2001-05-29,2.529841,+,0.004709
2001-05-30,2.531873,+,0.002032
2001-05-31,2.545789,+,0.013917
2001-06-01,2.544162,-,0.001627
2001-06-04,2.534644,-,0.009518
2001-06-05,2.524508,-,0.010135
2001-06-06,2.494004,-,0.030505
2001-06-07,2.487916,-,0.006087
2001-06-08,2.483518,-,0.004398
2001-06-11,2.481747,-,0.001771
2001-06-12,2.474317,-,0.007430
2001-06-13,2.463324,-,0.010993
2001-06-14,2.494930,+,0.031605
2001-06-15,2.480488,-,0.014442
2001-06-18,2.497061,+,0.016573
2001-06-19,2.495108,-,0.001953
2001-06-20,2.495581,+,0.000473
2001-06-21,2.507256,+,0.011675
2001-06-22,2.512506,+,0.005250
2001-06-25,2.499507,-,0.012999
2001-06-26,2.499507,+,0.000001
2001-06-27,2.499261,-,0.000246
2001-06-28,2.517481,+,0.018220
2001-06-29,2.524954,+,0.007473
2001-07-02,2.543311,+,0.018357
2001-07-03,2.531317,-,0.011994
2001-07-04,2.521407,-,0.009910
2001-07-05,2.540234,+,0.018826
2001-07-06,2.538359,-,0.001875
2001-07-09,2.526771,-,0.011588
2001-07-10,2.517845,-,0.008926
2001-07-11,2.499835,-,0.018010
2001-07-12,2.493494,-,0.006342
2001-07-13,2.482023,-,0.011471
2001-07-16,2.470617,-,0.011406
2001-07-17,2.483739,+,0.013121
2001-07-18,2.454709,-,0.029030
2001-07-19,2.450407,-,0.004302
2001-07-20,2.464531,+,0.014124
2001-07-23,2.469247,+,0.004716
2001-07-24,2.453820,-,0.015427
2001-07-25,2.445022,-,0.008798
2001-07-26,2.458021,+,0.013000
2001-07-27,2.455789,-,0.002233
2001-07-30,2.463168,+,0.007379
2001-07-31,2.458408,-,0.004760
2001-08-01,2.453866,-,0.004542
2001-08-02,2.456306,+,0.002440
2001-08-03,2.445814,-,0.010492
2001-08-06,2.435541,-,0.010273
2001-08-07,2.430993,-,0.004548
2001-08-08,2.433974,+,0.002982
2001-08-09,2.415303,-,0.018671
2001-08-10,2.411389,-,0.003914
2001-08-13,2.398447,-,0.012942
2001-08-14,2.400982,+,0.002535
2001-08-15,2.393443,-,0.007540
2001-08-16,2.400917,+,0.007474
2001-08-17,2.399716,-,0.001201
2001-08-20,2.399210,-,0.000505
2001-08-21,2.405774,+,0.006564
2001-08-22,2.402624,-,0.003150
2001-08-23,2.409451,+,0.006827
2001-08-24,2.405097,-,0.004354
2001-08-27,2.409069,+,0.003972
2001-08-28,2.414584,+,0.005514
2001-08-29,2.419525,+,0.004941
2001-08-30,2.424644,+,0.005120
2001-08-31,2.412888,-,0.011757
2001-09-03,2.430794,+,0.017906
2001-09-04,2.444893,+,0.014099
2001-09-05,2.456246,+,0.011353
2001-09-06,2.474218,+,0.017972
2001-09-07,2.453822,-,0.020396
2001-09-10,2.453824,+,0.000001
2001-09-11,2.460364,+,0.006540
2001-09-12,2.433614,-,0.026750
2001-09-13,2.437996,+,0.004382
2001-09-14,2.398591,-,0.039405
2001-09-17,2.360406,-,0.038185
2001-09-18,2.345812,-,0.014594
2001-09-19,2.346196,+,0.000384
2001-09-20,2.331487,-,0.014709
2001-09-21,2.295509,-,0.035979
2001-09-24,2.330354,+,0.034846
2001-09-25,2.326693,-,0.003661
2001-09-26,2.365308,+,0.038615
2001-09-27,2.372037,+,0.006729
2001-09-28,2.373151,+,0.001114
2001-10-01,2.396987,+,0.023836
2001-10-02,2.384504,-,0.012484
2001-10-03,2.376942,-,0.007562
2001-10-04,2.399225,+,0.022283
2001-10-05,2.397485,-,0.001739
2001-10-08,2.361542,-,0.035943
2001-10-09,2.367588,+,0.006046
2001-10-10,2.358575,-,0.009014
2001-10-11,2.375560,+,0.016985
2001-10-12,2.372759,-,0.002801
2001-10-15,2.355492,-,0.017267
2001-10-16,2.364899,+,0.009408
2001-10-17,2.377824,+,0.012925
2001-10-18,2.365178,-,0.012646
2001-10-19,2.364698,-,0.000480
2001-10-22,2.353110,-,0.011588
2001-10-23,2.363535,+,0.010425
2001-10-24,2.365031,+,0.001496
2001-10-25,2.368429,+,0.003398
2001-10-26,2.365415,-,0.003014
2001-10-29,2.373269,+,0.007853
2001-10-30,2.359275,-,0.013994
2001-10-31,2.363110,+,0.003835
2001-11-01,2.372704,+,0.009594
2001-11-02,2.384118,+,0.011414
2001-11-05,2.387699,+,0.003581
2001-11-06,2.391905,+,0.004206
2001-11-07,2.388952,-,0.002953
2001-11-08,2.395398,+,0.006446
2001-11-09,2.387207,-,0.008191
2001-11-12,2.385136,-,0.002071
2001-11-13,2.392653,+,0.007517
